"","Hashtags","Count","Freq"
"127","alterqc",9943,0.000753989688320849
"2705","thankyouthursday",9925,0.00127652109224418
"161","antisemitism",9924,0.00127639247550944
"1184","helpsavesmallbusinesses",9893,0.00127240535673266
"21","25thamendmentnow",9875,0.00127009025550743
"1154","harekkaamdeshkenaam",9852,0.00126713207060853
"2497","sonalikatractors",9830,0.000715031296257906
"2613","superjunior",9820,0.00160624676235775
"1428","justiceforellie",9768,0.000873884540241721
"357","boristhebutcher",9727,0.00125105497876666
"2052","plasticpollution",9713,0.000736548510777472
"473","cfc",9707,0.000727589501303994
"1485","killthevirus",9658,0.00124218042406995
"1023","freegrace",9651,0.000702010889133779
"45","70days",9643,0.00124025117304893
"580","cornavirusoutbreak",9634,0.00123909362243631
"1102","gojoe",9626,0.000861180649505201
"84","africansinchina",9610,0.00123600682080268
"2074","pollution",9574,0.00123137661835222
"2150","prison",9480,0.00121928664528714
"485","childtrafficking",9472,0.000709975044437152
"2726","thursdaymotivation",9464,0.00121722877753138
"1028","freerealitywinner",9462,0.000688263084963612
"2061","pmkforgreenrecovery",9427,0.00121246995834618
"964","feedtheneedy",9398,0.00120874007303887
"49","9baje9mintues",9383,0.00120681082201785
"1499","ksleg",9376,0.0012059105048747
"1084","ghislanemaxwell",9356,0.000680552676275582
"2434","sehunwithdrjart",9355,0.000836935900282688
"293","biafraland",9337,0.00120089445222004
"1431","justiceforjayarajandfenix",9332,0.000707656821020835
"2178","protestagainstexamlncovid",9306,0.000697532491926957
"3081","wisconsinelection",9297,0.00119574978283064
"2229","rahulgandhivoiceofindia",9282,0.000830405026875886
"320","blackisking",9250,0.000672842267587551
"887","encourageesther",9246,0.000827184322182121
"2303","ripamerica",9229,0.000825663433854509
"1943","ohioforbiden",9221,0.000691161305400652
"1753","modijiposptonejeeneet",9190,0.000688837696196941
"692","covid19victoria",9166,0.000687038772942455
"1128","grief",9112,0.00117195568690468
"2707","thechildrenwillleadus",9065,0.0006593854222358
"379","bsnl4gnow",9018,0.000675945412873125
"87","agedcarerc",8965,0.000671972790686135
"1638","maharashtrabachao",8960,0.000801597612670539
"1856","newworldorder",8919,0.000648765425363608
"1502","ktragainststudents",8905,0.00066747548254992
"673","covid19nz",8887,0.000666126290109055
"2528","standwithbaworkers",8871,0.000672698634727371
"331","blacktranslivesmatter",8857,0.000671636997833427
"840","dontextraditeassange",8825,0.00113504268403576
"1122","gravitasplus",8820,0.000661104296023615
"313","billgatesvirus",8814,0.00113362789995367
"1425","justice4students",8795,0.000659230417633525
"1335","iranregimechange",8780,0.00112925493097268
"1012","fornature",8779,0.000665722163710021
"978","finalyearexams",8773,0.000657581404650247
"1762","mondaymood",8767,0.00112758291342113
"2887","uietcsjmfeeskmkro",8738,0.000635599538830273
"22","25theamendmentnow",8701,0.00111909420892863
"200","austria",8698,0.00111870835872442
"2800","trumpfailsamerica",8685,0.000631744334486258
"2516","speakupforsscrailwaystudents",8662,0.000649261384598249
"3073","wholiedpeopledied",8655,0.00111317783913082
"1270","immigration",8651,0.00111266337219188
"1445","kaafireal",8651,0.000648436878106609
"3051","wewantjoe",8650,0.000655939938044388
"2540","stay2ndanniversary",8633,0.000647087685665745
"335","blmuk",8607,0.000652679196155843
"2194","putsouthafricansfirst",8607,0.000770016813867782
"2122","ppefornhs",8601,0.00110623253545513
"534","classof2020",8598,0.00076921163769434
"2445","servinghumanityselflessly",8598,0.00076921163769434
"83","africansarenotlabrats",8576,0.00110301711708676
"67","abolishice",8573,0.000623597487570603
"1875","nizamuddinmarkaj",8568,0.00110198818320888
"2283","resignrameshpokhriyalnishank",8566,0.000642065691580305
"990","flashbackfriday",8510,0.00109452841259425
"3041","welfareworksinlockdown",8491,0.000759638987632315
"1091","globalgiving",8484,0.00109118437749115
"170","aprilfools",8478,0.00109041267708274
"2157","promoteallignoustudents",8478,0.00064289697049021
"1230","humanconsumption",8468,0.000642138658423107
"2483","snp",8437,0.000754807930591667
"1896","normalbaharu",8434,0.000754539538533853
"114","allunitedagainstcovid19",8426,0.00108372460687652
"1777","motn2020",8413,0.000630597555832956
"2352","salutecoronafighters",8405,0.00108102365544709
"1051","ga07",8386,0.000628573767171659
"1421","just",8379,0.00107767962034398
"175","ardsavengers",8375,0.00107716515340504
"1551","lightforindia",8375,0.00107716515340504
"1740","modagainstcorona",8370,0.000748813841300492
"638","coronavirustimeline",8362,0.00107549313585348
"285","bestteamever",8360,0.00107523590238401
"2819","trumpkillstexas",8360,0.000608103930489938
"169","appledailyeng",8343,0.000625350696340705
"1999","pantawidngpagibig",8316,0.00106957676605568
"2392","savetelanganastudents",8313,0.000630384821383005
"1395","jesus",8312,0.00106906229911674
"781","democracyforhk",8306,0.000743088144067131
"2901","unsanitary",8299,0.00106739028156518
"436","cardiotwitter",8258,0.00106211699544105
"95","aiapget",8255,0.00061875464440759
"2291","restrictedmovementorder",8255,0.00135026140766428
"1907","nottired",8254,0.000618679689271986
"3017","wearamasksavealife",8253,0.000600320782097304
"1477","keralamodel",8239,0.000737094054775956
"152","animalcruelty",8227,0.00105812987666427
"2876","twitch",8221,0.00105735817625586
"2597","studentsagainstugcguidelines",8210,0.000615381663305429
"579","copd",8204,0.000733962814101462
"25","2800gradepaymphwfhwhealthgujarat",8199,0.000596392838048685
"2045","pkp",8195,0.00073315763792802
"628","coronaviruskenya",8194,0.00134028370374332
"2370","save12hkyouth",8187,0.000613657695186546
"3047","westandwithitaly",8185,0.00133881158349269
"2704","thankyouscientists",8181,0.00133815730782574
"119","altercebu",8163,0.000619010140376455
"2629","swamijihelpjeeneet",8146,0.000610584534626799
"1027","freeourpeople",8131,0.000727431940694659
"867","eb147",8128,0.000727163548636846
"2387","saveourschools",8121,0.000590719141089568
"433","capetown",8084,0.000588027772019218
"1835","neetjeepostpone",8060,0.000604138392964891
"1960","openeconomynow",8050,0.000720185355133687
"2171","protectourvotes",8010,0.000600390636184712
"2596","studentsagainstcbse",8004,0.00059994090537109
"2847","trumpslogans",7997,0.00060642216006254
"2377","savehumanityiojk",7989,0.000605815510408857
"2276","reopencollege",7981,0.000598216937252208
"2023","peoplearedyinginsilivrijails",7972,0.000713207161630528
"1192","hewenttojared",7964,0.000579299007466731
"2399","saynotonipostfee",7961,0.000579080788352918
"2059","pmikvoiceofpoors",7939,0.000577480514851629
"545","cminvokesdmaagainstexamsincovid",7915,0.000593269898302371
"1895","noresponsepeoplerdying",7891,0.000573989009030634
"2246","reactjs",7891,0.000598384052151244
"1294","indianeedsfmgdoctors",7865,0.000589522141522192
"271","beluga",7849,0.000588322859352535
"1692","mcipromotemedicos",7829,0.000569479147345183
"2792","trumpdeathtoll81k",7817,0.000699340238643482
"456","cbsecancelexamsavestudents",7800,0.000584650057707959
"722","cpcldr",7786,0.000590421775446659
"2051","plasmawarrior",7784,0.000566205860638
"2539","stay2getherwithskz",7773,0.000582626269046662
"2496","sonagkaisa",7762,0.000564605587136711
"929","exposefacebook",7753,0.000587919345625218
"973","fightforfreedom",7748,0.000693167221313765
"767","deconfinement",7747,0.000693077757294494
"503","chinawillpay",7741,0.000563078053340025
"1136","haichang",7738,0.000580002839300537
"1398","jin",7737,0.000562787094521609
"648","coronovirus",7721,0.0012629156061267
"1593","lockdownuknow",7700,0.00125948065887522
"1129","gtcblue",7688,0.000576255082520357
"1675","maskson",7662,0.000557331616676305
"2256","redpill",7625,0.000571532908977332
"2569","staythankstochallenge",7590,0.000679031906268905
"1273","inclusion",7580,0.000551366960898772
"235","baseball",7543,0.000565386587857838
"567","congbetraysbraves",7537,0.000571539804975786
"616","coronaviruschina",7533,0.00123216464978014
"2794","trumpdeathtoll92k",7518,0.000672590496881374
"1981","overreach",7510,0.000671874784727204
"1706","melbournelockdown",7485,0.000544456688961386
"933","fabernovel",7478,0.000669011936110523
"2573","stephanedistinguin",7478,0.000669011936110523
"1979","oustdutertenow",7468,0.000543220113983117
"40","60mins",7461,0.000542710936050889
"2978","votebluetoendthisnightmare",7458,0.000542492716937077
"2425","seagate",7457,0.00121973341210812
"1962","openschools",7452,0.000542056278709452
"1967","operationwarpspeed",7449,0.00054183805959564
"2090","postponecaexamtillnov",7426,0.000563122541030939
"2106","postponeneet2020",7417,0.000562440060170546
"2389","saverathyatra",7411,0.000561985072930284
"2522","spreadtheword",7383,0.000559861799142395
"834","donateblood",7358,0.000557966018974636
"1760","mojo",7329,0.00119879659076578
"2257","redsox",7325,0.000549046368296256
"786","democratsaremarxistsdestroyingamerica",7314,0.000554629445879382
"26","2800gujaratpolice",7294,0.000530563405382011
"481","cherryblossoms",7291,0.00119258097192977
"2353","salvemaamaznia",7284,0.000651655916371898
"2768","trafalgarsquare",7279,0.000545598432058491
"3026","weareunited",7271,0.000544998790973663
"2233","rajdeep",7270,0.000544923835838059
"2239","ramdevcoronacure",7261,0.000550610391923734
"1815","nationwitharmyandnamo",7258,0.000550382898303603
"1079","getty",7251,0.000543499688261591
"2144","pride2020",7250,0.00054977624864992
"1119","grantparoletosecureprisoners",7247,0.000648345747658861
"2993","walkawayfromdemocrats",7245,0.00054304995744797
"2380","savelife",7238,0.000548866274169396
"2037","physicaldistance",7234,0.00118325754367576
"1971","organize",7211,0.000645125042965095
"108","alevelresults",7210,0.000540426527701844
"1058","gapsinsupport",7210,0.00052445327019527
"2970","vocal4handmade",7199,0.000539602021210205
"2981","votebyoct22",7195,0.00053930220066779
"120","alterdavao",7190,0.0005452263762473
